aDate;aDateEpochUnix;bTweetText;bTweetTextLang;cFromWhom;cToWhom;dataTweetId;dataPermalinkPath;dataUserId;dataName;dataScreenName;eProfileTweetActionReply;eProfileTweetActionRetweet;eProfileTweetActionFavorite;fSearchedWithThisKeyword
12 Sep 2015;1442079503;A la tête des ecolos @emmacosse. Leur prioirité n°1 ? La pollution. Leurs solutions : Dans le #JDDParis #dimanche  exclu;fr;Robert MelcherVerified account ;@RobertRmelcher;642754139999608832;https://twitter.com/RobertRmelcher/status/642754139999608832;781164283;Robert Melcher;RobertRmelcher;;5;4;pollution OR pollutions
12 Sep 2015;1442078956;@hamiltxn_grier @gossent_laura ou abomination pollution dechets ha oui dechets cest bien;fr;Oriana Styles ;@orianeromano;642751845371392000;https://twitter.com/orianeromano/status/642751845371392000;601088374;Oriana Styles;orianeromano;1;;;pollution OR pollutions
12 Sep 2015;1442078892;@hamiltxn_grier @gossent_laura le truc c'est que je me fou totalement de lécologie au moins tu pourras peut être crever grâce à ma pollution;fr;Oriana Styles ;@orianeromano;642751576969478144;https://twitter.com/orianeromano/status/642751576969478144;601088374;Oriana Styles;orianeromano;1;;;pollution OR pollutions
12 Sep 2015;1442078856;@Nixop @PoufyGB la pollution c'est pas nouveau non plus...;fr;Monsieur Sushi the Ultimate Vita Collector ;@MonsieurSushi;642751425777373184;https://twitter.com/MonsieurSushi/status/642751425777373184;120086816;Monsieur Sushi the Ultimate Vita Collector;MonsieurSushi;1;;;pollution OR pollutions
12 Sep 2015;1442078555;@PoufyGB Mise à part la pollution, les conflits entre les Hommes existent depuis toujours.;fr;¯\_(ツ)_/¯  🇫🇷 🏆 ;@Nixop;642750163669356544;https://twitter.com/Nixop/status/642750163669356544;451030591;¯\_(ツ)_/¯ 🇫🇷🏆;Nixop;2;;;pollution OR pollutions
12 Sep 2015;1442078109;Pollution forte (58) à 16h. Elevé pour #Marseille. Mauvaise idée d'aller courir http://buff.ly/1OKsHZt  #airpollution;fr;[ 🤖] Plume Marseille ;@PlumeAMarseille;642748293173391365;https://twitter.com/PlumeAMarseille/status/642748293173391365;3067512083;[🤖] Plume Marseille;PlumeAMarseille;;;;pollution OR pollutions
12 Sep 2015;1442077014;@afpfr Une POLLUTION qui ne nous laisse + le choix ! C'est SOCIAL... Donc obligation de SUBIR ces démonstrations de REJET de notre société ?;fr;laplumedemaosaittout ;@maosaittout;642743701194821632;https://twitter.com/maosaittout/status/642743701194821632;2966022161;laplumedemaosaittout;maosaittout;;;;pollution OR pollutions
12 Sep 2015;1442076705;Victimes de braconnage ou de pollution, les tortues sont les témoins de l’état de nos océans http://fb.me/L3CCOrom ;fr;infosreg ;@infosreg;642742404164915200;https://twitter.com/infosreg/status/642742404164915200;1239366186;infosreg;infosreg;;;;pollution OR pollutions
12 Sep 2015;1442075041;#ESPRMA #Essonnes http://mentaphone.fr  Question: Pollution de l'air en France, crise politique en Crimée, ne pensez-vous pas qu'il est...;fr;Mentaphone ;@MentaphoneFr;642735427343007744;https://twitter.com/MentaphoneFr/status/642735427343007744;1546674667;Mentaphone;MentaphoneFr;;;;pollution OR pollutions
12 Sep 2015;1442074837;Débat en #Chine : faut-il utiliser les ressources en #eau pour lutter contre la pollution de l' #air des villes ?;fr; 🌐Christophe AUDOUIN ;@audouinc;642734571759509504;https://twitter.com/audouinc/status/642734571759509504;81326036;🌐 Christophe AUDOUIN;audouinc;;;;pollution OR pollutions
12 Sep 2015;1442074509;Pollution forte (56) à 15h. Elevé pour #Marseille. Activités physiques à éviter si sensible http://buff.ly/1M460PB  #airpollution;fr;[ 🤖] Plume Marseille ;@PlumeAMarseille;642733194467520512;https://twitter.com/PlumeAMarseille/status/642733194467520512;3067512083;[🤖] Plume Marseille;PlumeAMarseille;;;;pollution OR pollutions
